Gene stable ID,Gene start (bp),Gene end (bp),Chromosome/scaffold name,Strand,UniProtKB/Swiss-Prot ID
ENSG00000065000,2100988,2164465,19,-1,O14617
ENSG00000169021,29205321,29213541,19,-1,P47985
ENSG00000187135,29526499,29564479,19,1,A6NLU5
ENSG00000105655,18434388,18438301,19,-1,Q9NPH2
ENSG00000065989,10416773,10469631,19,1,P27815
ENSG00000105397,10350529,10380676,19,-1,P29597
ENSG00000099817,1086579,1095380,19,-1,P19388
ENSG00000099785,8413270,8439017,19,1,Q9P0N8
ENSG00000105642,17951293,18000080,19,1,Q92952
ENSG00000127507,14732393,14778541,19,-1,Q9UHX3
ENSG00000183850,23075210,23147219,19,1,Q6ZMV8
ENSG00000142453,10871513,10923070,19,1,Q86X55
ENSG00000095066,12763003,12872740,19,-1,Q96ED9
ENSG00000171223,12791496,12793315,19,1,P17275
ENSG00000064607,18990888,19034023,19,-1,Q8IX01
ENSG00000181240,6426037,6433779,19,-1,Q8N5S1
ENSG00000182087,1009648,1021179,19,-1,Q4ZIN3
ENSG00000172000,2867335,2883445,19,1,Q9HAH1
ENSG00000130517,18340587,18369950,19,1,Q9NXJ5
ENSG00000071626,1407569,1435687,19,1,Q96EP5
ENSG00000189001,35523367,35528351,19,-1,Q6UWP8
ENSG00000133246,8490056,8503112,19,-1,Q96QH2
ENSG00000105647,18153118,18170540,19,1,O00459
ENSG00000161888,11131520,11155808,19,-1,Q8NBT2
ENSG00000064545,19119169,19138513,19,-1,Q9NX61
ENSG00000105613,12833951,12874951,19,1,Q9Y2H9
ENSG00000131355,14619117,14690027,19,-1,Q9BY15
ENSG00000130377,6135247,6193094,19,1,Q5FVE4
ENSG00000104953,2977446,2995184,19,1,Q9H808
ENSG00000213973,22752183,22784107,19,-1,A8MXY4
ENSG00000183617,3762664,3768575,19,1,Q6P161
ENSG00000214212,10836575,10869790,19,1,A8MVS5
ENSG00000105289,3708109,3750813,19,1,O95049
ENSG00000130751,47019820,47045775,19,1,Q99742
ENSG00000121297,31274945,31349547,19,-1,Q63HK5
ENSG00000105675,35550043,35563658,19,-1,P20648
ENSG00000105176,29923644,30016608,19,1,O94763
ENSG00000064490,19192229,19201869,19,1,O14593
ENSG00000096996,18058995,18098944,19,-1,P42701
ENSG00000196263,56507843,56530221,19,1,Q9BX82
ENSG00000198440,56397966,56436035,19,1,Q96ND8
ENSG00000167476,2252252,2269759,19,-1,Q96MG2
ENSG00000118046,1177558,1228435,19,1,Q15831
ENSG00000179709,55947832,55988629,19,1,Q86W28
ENSG00000115266,1446302,1473244,19,1,O95996
ENSG00000063244,55654146,55674715,19,1,P26368
ENSG00000167785,8806170,8832328,19,-1,Q96NG5
ENSG00000105672,35641745,35644871,19,1,O00321
ENSG00000060566,4153601,4173054,19,1,Q68CJ9
ENSG00000267673,10310045,10316015,19,-1,Q6P4F2
ENSG00000160994,15010744,15023269,19,1,Q8IYK2
ENSG00000105143,14950034,15022990,19,-1,P48664
ENSG00000076662,10333776,10339823,19,-1,P32942
ENSG00000172081,2071038,2096673,19,-1,Q96BX8
ENSG00000179922,55620742,55624601,19,-1,Q8NCA9
ENSG00000179943,55591371,55601970,19,-1,Q96SL8
ENSG00000141905,3314403,3469217,19,1,P08651
ENSG00000105229,4007646,4039386,19,1,Q8N2W9
ENSG00000167468,1103926,1106791,19,1,P36969
ENSG00000105649,18196784,18204074,19,-1,P20336
ENSG00000167658,3976056,3985469,19,-1,P13639
ENSG00000254901,19176903,19192591,19,-1,Q96FH0
ENSG00000127529,14941489,14942448,19,1,O60412
ENSG00000198597,30228290,30713538,19,1,O15090
ENSG00000125733,6737925,6751526,19,1,Q15642
ENSG00000161082,3224703,3297076,19,1,Q8N6W0
ENSG00000188039,16719976,16817963,19,1,Q149M9
ENSG00000065717,2997638,3047635,19,-1,Q04725
ENSG00000179913,17794828,17813082,19,1,Q9Y2A9
ENSG00000105676,19033575,19060311,19,1,Q6NXE6
ENSG00000007264,3777970,3802129,19,-1,P42679
ENSG00000076984,7903843,7914478,19,1,O14733
ENSG00000171017,7888505,7902021,19,1,Q6NSJ5
ENSG00000183248,7868719,7874379,19,-1,Q9H6K5
ENSG00000173976,3769089,3772221,19,-1,Q96IS3
ENSG00000065268,984271,998438,19,1,Q9BV38
ENSG00000188000,9178979,9188817,19,1,Q96RA2
ENSG00000064961,3572777,3579088,19,1,Q9P0W2
ENSG00000099624,1241746,1244826,19,1,P30049
ENSG00000142230,47113274,47210636,19,1,Q9UBE0
ENSG00000197213,56189570,56197920,19,-1,A6NJL1
ENSG00000105409,41966582,41997497,19,-1,P13637
ENSG00000213015,55635016,55643469,19,1,Q9UK33
ENSG00000105131,15226919,15233435,19,-1,Q9H6B9
ENSG00000125910,3172346,3180332,19,1,O95977
ENSG00000213999,19145568,19170289,19,-1,Q02080
ENSG00000130164,11089362,11133816,19,1,P01130
ENSG00000180448,1065923,1086628,19,1,Q92619
ENSG00000105141,15049384,15058293,19,1,P31944
ENSG00000181035,19063999,19112888,19,1,Q86VD7
ENSG00000257704,47274453,47275707,19,1,C9JVW0
ENSG00000188305,2274622,2282176,19,-1,Q6ZS72
ENSG00000125912,3185563,3209575,19,1,Q969V3
ENSG00000094661,15082211,15092970,19,1,O60431
ENSG00000105371,10286967,10288522,19,1,Q14773
ENSG00000090339,10270835,10286615,19,1,P05362
ENSG00000105364,10251901,10260045,19,1,Q9BYD3
ENSG00000125730,6677704,6730562,19,-1,P01024
ENSG00000066044,7958579,8005659,19,-1,Q15717
ENSG00000125734,6729914,6737603,19,-1,Q9NPR9
ENSG00000099783,8444767,8489114,19,1,P52272
ENSG00000167657,3958453,3971123,19,-1,O43293
ENSG00000105643,18001132,18014102,19,1,Q8TBH0
ENSG00000125726,6583183,6604103,19,-1,P32970
ENSG00000167654,3879864,3928079,19,1,Q86WG3
ENSG00000105639,17824780,17848071,19,-1,P52333
ENSG00000099875,2037465,2051244,19,-1,Q9HBH9
ENSG00000123144,12730640,12734775,19,-1,Q9BQ61
ENSG00000088247,6413348,6424794,19,-1,Q92945
ENSG00000188051,17435509,17448567,19,-1,A6NGB7
ENSG00000171773,17455425,17460954,19,-1,Q96CM4
ENSG00000130313,17511629,17521288,19,1,O95336
ENSG00000196109,22179091,22196951,19,-1,Q8N7Q3
ENSG00000130304,17468769,17506168,19,1,Q6PCB7
ENSG00000105669,18899514,18919397,19,-1,O14579
ENSG00000197360,22391019,22532485,19,-1,A6NK75
ENSG00000186300,2841435,2860484,19,1,Q8NEP9
ENSG00000196350,22286408,22317176,19,1,A6NN14
ENSG00000229676,22634324,22667670,19,1,Q9P255
ENSG00000104938,7763149,7769605,19,1,Q9H2X3
ENSG00000160951,14472466,14475362,19,-1,P34995
ENSG00000123159,14477760,14496149,19,-1,O14908
ENSG00000105671,18919675,18928633,19,1,Q9Y6V7
ENSG00000130173,11237450,11241943,19,1,Q6UXH0
ENSG00000254858,18193182,18196948,19,1,Q567V2
ENSG00000105173,29811898,29824308,19,1,P24864
ENSG00000099840,2096429,2099593,19,1,Q1ZYL8
ENSG00000185385,14878203,14886132,19,-1,O14581
ENSG00000127511,16829400,16880353,19,1,O75182
ENSG00000213967,23914876,23945159,19,1,A6NNF4
ENSG00000105641,17871973,17895174,19,1,Q92911
ENSG00000064666,1026581,1039068,19,1,Q99439
ENSG00000132002,14514770,14529770,19,-1,P25685
ENSG00000167775,8302127,8308356,19,-1,Q9NPF0
ENSG00000104964,3052910,3063107,19,-1,Q08117
ENSG00000196172,23739195,23758891,19,-1,Q96N22
ENSG00000205744,6467207,6482557,19,-1,Q8IV53
ENSG00000269067,22975468,23003176,19,-1,P0DKX0
ENSG00000130733,10922185,10928681,19,-1,Q9BWQ6
ENSG00000064932,1107636,1174283,19,-1,Q9Y2G9
ENSG00000178951,4044364,4066945,19,-1,O95365
ENSG00000216490,18173162,18178117,19,1,P13284
ENSG00000105135,15114984,15125785,19,-1,A1L0T0
ENSG00000142449,8065402,8149846,19,-1,Q75N90
ENSG00000130479,17719242,17734516,19,1,Q66K74
ENSG00000105640,17859876,17864153,19,1,Q02543
ENSG00000104980,7926718,7943920,19,-1,O43615
ENSG00000116032,1000419,1009732,19,1,O60391
ENSG00000099797,14517085,14565980,19,1,Q9NZ01
ENSG00000051128,18929201,18941261,19,-1,Q9NSC5
ENSG00000105576,12699194,12724011,19,-1,O14787
ENSG00000187650,5904858,5910853,19,1,Q2NL98
ENSG00000172006,2819874,2835773,19,1,Q86TJ5
ENSG00000090661,8206736,8262421,19,1,Q9HA82
ENSG00000132004,12688053,12696643,19,-1,Q5XUX1
ENSG00000105664,18782773,18791314,19,-1,P49747
ENSG00000130299,17334920,17342735,19,1,Q969Y2
ENSG00000099860,2476122,2478259,19,1,O75293
ENSG00000176533,2511219,2702709,19,-1,O60262
ENSG00000123146,14380501,14408725,19,1,P48960
ENSG00000176490,2714567,2721418,19,-1,O95057
ENSG00000141873,2732204,2740152,19,-1,Q9BRY0
ENSG00000213339,10701430,10713437,19,1,Q9BXR0
ENSG00000005007,18831938,18868236,19,1,Q92900
ENSG00000104918,7669044,7670454,19,1,Q9HD89
ENSG00000104969,2754714,2783371,19,-1,O43765
ENSG00000130382,6210379,6279948,19,-1,Q03111
ENSG00000198858,896503,913245,19,-1,Q96D70
ENSG00000167769,6306142,6333629,19,-1,Q8TDN7
ENSG00000179855,3585553,3593541,19,1,Q8TF64
ENSG00000006638,3594506,3606840,19,-1,P21731
ENSG00000183019,7676628,7679826,19,1,Q8IX19
ENSG00000181029,7680843,7687703,19,1,Q8IUR0
ENSG00000130475,17747718,17788568,19,1,O14526
ENSG00000174898,5720677,5778734,19,1,Q86XM0
ENSG00000104921,7688758,7702146,19,-1,P06734
ENSG00000130300,17351448,17377350,19,-1,Q9BX97
ENSG00000105298,3610641,3626815,19,-1,Q8WUQ7
ENSG00000130303,17402939,17405648,19,-1,Q10589
ENSG00000116014,917287,921015,19,1,Q969F8
ENSG00000125656,6361452,6368908,19,1,Q16740
ENSG00000182566,7728957,7733906,19,-1,Q6UXB4
ENSG00000116017,925781,975934,19,1,Q99856
ENSG00000197020,21722766,21767628,19,-1,Q8IYN0
ENSG00000099203,10832438,10836318,19,-1,Q13445
ENSG00000141994,5784832,5791238,19,-1,Q96G46
ENSG00000079805,10718079,10833488,19,1,P50570
ENSG00000125652,6372433,6375251,19,1,Q9BT30
ENSG00000212123,5782960,5784765,19,-1,Q8IZ63
ENSG00000125650,6375148,6379058,19,-1,O60542
ENSG00000141971,17405722,17433724,19,1,Q96EY5
ENSG00000090659,7739994,7747564,19,-1,Q9NNX6
ENSG00000123136,14408819,14419383,19,-1,O00148
ENSG00000186111,3630183,3700479,19,-1,O60331
ENSG00000125651,6379569,6393981,19,-1,P35269
ENSG00000171119,5823802,5828324,19,1,Q99748
ENSG00000127526,16549831,16572382,19,-1,Q96K37
ENSG00000156413,5830610,5839731,19,-1,P51993
ENSG00000085872,16517889,16542530,19,-1,Q8IWX8
ENSG00000269058,16479057,16496192,19,-1,Q96L12
ENSG00000214046,16630751,16660442,19,-1,Q9BQ49
ENSG00000123143,14433053,14471867,19,1,Q16512
ENSG00000198521,21804949,21852125,19,-1,P17038
ENSG00000105072,16496311,16521352,19,1,Q9H6X5
ENSG00000160321,21932958,22010949,19,-1,O43345
ENSG00000171124,5842888,5851474,19,-1,P21217
ENSG00000172009,2785460,2815807,19,1,P52888
ENSG00000105085,16574907,16629062,19,-1,O95402
ENSG00000174886,5891276,5904006,19,-1,Q86Y39
ENSG00000130383,5865826,5870540,19,-1,Q11128
ENSG00000223802,18868545,18896727,19,-1,P27544
ENSG00000130283,18868545,18896096,19,-1,P27539
ENSG00000129932,3490822,3500940,19,-1,Q9BU89
ENSG00000153823,228850526,229271285,2,-1,Q7Z2X4
ENSG00000143977,70281362,70293771,2,-1,P62308
ENSG00000040933,98444854,98594390,2,1,Q96PE3
ENSG00000123977,227871054,227924344,2,1,Q8N136
ENSG00000239305,86603393,86623866,2,-1,O00237
ENSG00000153561,86720173,86778041,2,1,Q9H871
ENSG00000115902,64988477,65023865,2,1,P43007
ENSG00000115685,241149576,241183652,2,1,Q15435
ENSG00000115042,95402721,95416616,2,1,Q96GK7
ENSG00000115091,113889960,113962596,2,1,P61158
ENSG00000275111,95165432,95184317,2,1,Q9BSG1
ENSG00000168542,188974320,189012746,2,1,P02461
ENSG00000169605,68974573,68980974,2,1,Q9NS71
ENSG00000114942,206159585,206162928,2,1,P24534
ENSG00000196604,130074030,130129222,2,-1,A5A3E0
ENSG00000115944,42333546,42425088,2,-1,O14548
ENSG00000152076,130139287,130145134,2,-1,Q96LY2
ENSG00000084764,26970612,27027196,2,1,Q9UPY8
ENSG00000169764,63840940,63891562,2,1,Q16851
ENSG00000115112,121216587,121285207,2,-1,Q9NZI6
ENSG00000168874,85751344,85788066,2,1,Q96SQ7
ENSG00000172005,95025677,95053996,2,1,P21145
ENSG00000174325,188734155,188790104,2,-1,Q969H9
ENSG00000157851,26847747,26950351,2,1,Q9BPU6
ENSG00000171126,42442017,42494097,2,-1,Q8TAE7
ENSG00000151694,9488486,9555792,2,-1,P78536
ENSG00000217236,174334946,174338492,2,1,P0CG40
ENSG00000197635,161992241,162074542,2,-1,P27487
ENSG00000134330,9473658,9496543,2,1,Q2TAA2
ENSG00000152128,134455759,134719000,2,-1,Q8TC26
ENSG00000054356,219289623,219309648,2,-1,Q16849
ENSG00000198586,170990823,171231314,2,-1,Q9UKI8
ENSG00000023228,206114817,206159603,2,-1,P28331
ENSG00000082258,134918235,134959342,2,1,O60583
ENSG00000153086,134838547,134902034,2,1,Q8TDX5
ENSG00000177483,237798389,237842808,2,1,Q6ZP01
ENSG00000124831,237627576,237813682,2,1,Q32MZ4
ENSG00000183607,68945232,68952970,2,-1,Q86XP6
ENSG00000138433,174348022,174395715,2,-1,Q86X95
ENSG00000196843,96536743,96552638,2,1,Q03989
ENSG00000116039,70935882,70965406,2,1,P15313
ENSG00000132305,86143932,86195770,2,-1,Q16891
ENSG00000030419,212999691,213152427,2,-1,Q9UKS7
ENSG00000176407,84971093,85059472,2,1,Q9P0J7
ENSG00000034510,84905625,84906675,2,1,P63313
ENSG00000144031,70978380,70985499,2,1,Q8N9V6
ENSG00000116062,47695530,47810101,2,1,P52701
ENSG00000144468,226835581,226999215,2,1,Q8TEB9
ENSG00000169047,226731317,226799759,2,-1,P35568
ENSG00000198648,167954020,168248141,2,-1,Q9UEW8
ENSG00000153820,227979950,228181645,2,-1,Q2M3C7
ENSG00000168658,98087116,98313299,2,1,Q502W6
ENSG00000241351,89027171,89027731,2,-1,P04433
ENSG00000196912,97492663,97589965,2,-1,Q8N2N9
ENSG00000178752,238158982,238168900,2,1,Q4G0M1
ENSG00000256977,109898428,109924868,2,1,P0CW19
ENSG00000125629,118088452,118110997,2,1,Q9Y5U4
ENSG00000127831,218419092,218453295,2,1,P09327
ENSG00000115009,227813842,227817564,2,1,P78556
ENSG00000115593,88067780,88113387,2,1,Q8NB12
ENSG00000185304,87755955,87825952,2,-1,P0DJD1
ENSG00000163541,84423523,84460045,2,-1,P53597
ENSG00000163217,68865481,68871517,2,-1,O95393
ENSG00000229089,94811046,94857282,2,-1,Q5CZ79
ENSG00000243910,219253243,219272188,2,1,Q9H853
ENSG00000119778,23748664,23927114,2,-1,Q9ULI0
ENSG00000242766,90082635,90083291,2,1,A0A075B6S4
ENSG00000128655,177623252,178072755,2,-1,Q9HCR9
ENSG00000162959,31865060,32011230,2,-1,Q9Y316
ENSG00000163040,131527675,131533666,2,1,Q96AQ1
ENSG00000143971,67397319,67410545,2,1,Q9NY74
ENSG00000144369,186693971,186765965,2,1,Q6P995
ENSG00000143878,20447074,20449445,2,1,P62745
ENSG00000144445,210021423,210171383,2,-1,A0AUZ9
ENSG00000115705,1374223,1543711,2,1,P07202
ENSG00000163359,237324003,237414375,2,-1,P12111
ENSG00000116044,177227595,177392697,2,-1,Q16236
ENSG00000115457,216632828,216664436,2,1,P18065
ENSG00000184945,240691845,240698483,2,1,Q8IXF9
ENSG00000159374,74557883,74648338,2,-1,Q8TC57
ENSG00000196290,200889327,200903930,2,1,Q9GZT8
ENSG00000136546,166403573,166494247,2,-1,Q01118
ENSG00000143954,79025686,79028505,2,1,Q6UW15
ENSG00000144061,110122311,110205066,2,-1,O15259
ENSG00000082898,61477849,61538626,2,-1,O14980
ENSG00000084710,25042130,25159137,2,1,Q9Y2G0
ENSG00000144119,119156243,119158889,2,-1,Q7Z5L3
ENSG00000114948,206443539,206621130,2,1,O75077
ENSG00000198369,65310851,65432637,2,-1,Q7Z698
ENSG00000128699,189770323,189784371,2,-1,Q9P0S3
ENSG00000128656,174799363,175005369,2,-1,P15882
ENSG00000179833,64631621,64751005,2,-1,Q14140
ENSG00000152086,130191743,130198461,2,-1,Q6PEY2
ENSG00000204099,241808825,241817413,2,1,Q8WWR8
ENSG00000152254,168901240,168910000,2,1,Q9NQR9
ENSG00000143951,63121383,63827843,2,-1,O95876
ENSG00000144451,213284379,214410501,2,1,Q8N0X2
ENSG00000162951,80288351,80304749,2,-1,Q86UE6
ENSG00000082153,200810594,200827338,2,1,Q7L1Q6
ENSG00000135956,96248516,96265994,2,-1,O75204
ENSG00000172985,109129348,109504632,2,1,Q8TEJ3
ENSG00000188886,96123850,96138436,2,-1,Q6HA08
ENSG00000136531,165194993,165392310,2,1,Q99250
ENSG00000171853,3379675,3485094,2,1,Q8WVT3
ENSG00000115607,102418689,102452565,2,1,O95256
ENSG00000153832,229922302,230013109,2,1,Q8NEA4
ENSG00000163092,166888487,167259753,2,1,A4UGR9
ENSG00000138376,214725646,214809711,2,-1,Q99728
ENSG00000144583,216257865,216372027,2,-1,Q9P2E8
ENSG00000243466,88947301,88947957,2,-1,P01602
ENSG00000118242,215942805,216034096,2,-1,Q8N565
ENSG00000115425,215996329,216082955,2,-1,Q9BY49
ENSG00000042304,227610090,227648606,2,-1,Q53S99
ENSG00000249715,96642737,96704887,2,1,A0AVI2
ENSG00000114982,96593170,96642787,2,-1,Q9P2N6
ENSG00000144339,191949043,192195709,2,-1,Q9UIK5
ENSG00000168497,191834302,191847255,2,-1,O95810
ENSG00000242076,89266494,89268506,2,-1,P01594
ENSG00000243238,89244781,89245596,2,-1,P06310
ENSG00000241294,89176328,89177160,2,-1,A0A0C4DH68
ENSG00000168955,227362156,227381995,2,-1,Q53R12
ENSG00000239951,89142574,89143160,2,-1,P01619
ENSG00000079246,216107464,216206303,2,1,P13010
ENSG00000240382,89117342,89117844,2,-1,P01599
ENSG00000240864,89099859,89100361,2,-1,P04430
ENSG00000115504,62673851,63046487,2,1,Q8NDI1
ENSG00000144115,88170295,88186636,2,1,Q86YJ6
ENSG00000172086,88027205,88055729,2,-1,Q9NPI7
ENSG00000115484,61868089,61888804,2,-1,P50991
ENSG00000135905,224765090,225042445,2,-1,Q96BY6
ENSG00000152253,168834132,168913371,2,-1,Q9HBM1
ENSG00000115085,97713560,97739862,2,1,P43403
ENSG00000163121,96497643,96508109,2,-1,Q96EH8
ENSG00000152256,172555373,172608669,2,1,Q15118
ENSG00000237524,126898882,126902097,2,1,A0A1B0GUA7
ENSG00000144063,110083870,110116566,2,-1,Q13021
ENSG00000115602,102311502,102352037,2,1,Q01638
ENSG00000119812,33583658,33599382,2,-1,Q8NCA5
ENSG00000074582,218658764,218663443,2,1,Q9Y276
ENSG00000115556,218607765,218637184,2,1,Q9BRC7
ENSG00000163072,168786539,168865514,2,1,Q8IVI9
ENSG00000187957,229357629,229714558,2,-1,Q8NFT8
ENSG00000138071,65227753,65271253,2,1,P61160
ENSG00000115137,24943636,24972094,2,-1,Q9NZQ0
ENSG00000115363,75469302,75569722,2,-1,Q9H8M9
ENSG00000127837,218264123,218270257,2,-1,Q13685
ENSG00000115290,164492812,164621848,2,-1,Q14449
ENSG00000032389,3188925,3377882,2,-1,Q53HC9
ENSG00000197329,64092652,64144454,2,-1,Q96FA3
ENSG00000068615,86213993,86338083,2,-1,Q9H902
ENSG00000155066,95274453,95291308,2,1,Q8N271
ENSG00000163328,174431571,174487094,2,-1,Q7Z3F1
ENSG00000178074,199911256,199955935,2,1,Q8N8R5
ENSG00000153827,229763838,229923239,2,-1,Q14669
ENSG00000211611,89159751,89160366,2,-1,A0A0C4DH24
ENSG00000239855,88966262,88966767,2,-1,A0A0C4DH72
ENSG00000211597,88861886,88861923,2,-1,A0A0A0MT89
ENSG00000091409,172427354,172506282,2,1,P23229
ENSG00000187123,149329985,149474148,2,1,Q86Y78
ENSG00000178662,165469647,165689407,2,1,Q8WYN3
ENSG00000066032,79185231,80648861,2,1,P26232
ENSG00000168758,96859716,96870757,2,-1,Q9C0C4
ENSG00000115561,86503431,86563479,2,-1,Q9Y3E7
ENSG00000228474,27070472,27071773,2,-1,P0C6T2
ENSG00000144579,218398256,218405941,2,1,Q9GZU7
ENSG00000138375,216412414,216483053,2,1,Q9NZC9
ENSG00000186854,84821650,84907008,2,-1,Q86V40
ENSG00000121152,96335787,96373845,2,1,Q15003
ENSG00000115844,172099439,172102900,2,-1,Q07687
ENSG00000163586,88122982,88128116,2,-1,P07148
ENSG00000115423,84516455,84819589,2,1,Q9C0G6
ENSG00000169432,166195185,166375993,2,-1,Q15858
ENSG00000144028,96274336,96305515,2,-1,O75643
ENSG00000075340,70607618,70768225,2,-1,P35612
ENSG00000274286,96112875,96116245,2,-1,P18089
ENSG00000235118,206642418,206649449,2,1,A0A1B0GTK4
ENSG00000163535,200510008,200583782,2,1,Q562F6
ENSG00000232125,206651621,206718396,2,-1,A2CJ06
ENSG00000186132,119302225,119366828,2,-1,Q3KRA6
ENSG00000182551,3497361,3519736,2,-1,Q9BV57
ENSG00000198130,190189735,190344193,2,-1,Q6NVY1
ENSG00000115138,25160853,25168903,2,-1,P01189
ENSG00000198914,104855511,104858574,2,1,P20264
ENSG00000138400,206737763,206765547,2,-1,Q5I0G3
ENSG00000152056,223751686,223838027,2,-1,Q96PC3
ENSG00000183281,87002559,87021852,2,-1,Q02325
ENSG00000118246,206765357,206792509,2,1,Q9NYY8
ENSG00000172116,86815339,86861924,2,-1,P10966
ENSG00000158158,96760902,96811891,2,1,Q6P4Q7
ENSG00000187699,189879609,190203484,2,1,Q9BSF0
ENSG00000115966,175072250,175168382,2,-1,P15336
ENSG00000172023,79085030,79088019,2,-1,P48304
ENSG00000163126,96824526,96857934,2,-1,Q86SG2
ENSG00000187627,86907953,87013976,2,1,P0DJD0
ENSG00000171865,3544793,3558616,2,-1,O60930
ENSG00000155368,119366921,119372560,2,1,P07108
ENSG00000168763,96816245,96833911,2,1,Q8NE01
ENSG00000135972,105037983,105099960,2,1,P82933
ENSG00000213337,96836611,96858095,2,-1,Q53RE8
ENSG00000065548,186486156,186509363,2,1,Q8WU90
ENSG00000115239,53532672,53787610,2,-1,Q9Y575
ENSG00000168883,85602856,85649282,2,1,Q53GS9
ENSG00000068697,20032650,20052028,2,-1,Q15012
ENSG00000076003,135839626,135876426,2,-1,Q14566
ENSG00000135902,232525993,232536667,2,1,Q07001
ENSG00000075886,131476093,131482934,2,1,Q13748
ENSG00000171094,29192774,29921566,2,-1,Q9UM73
ENSG00000003137,72129238,72148038,2,-1,Q9NR63
ENSG00000240857,18554723,18560680,2,-1,Q9HBH5
ENSG00000143882,10721649,10785110,2,1,Q8NEY4
ENSG00000187605,73986404,74108176,2,1,O43151
ENSG00000115226,27491883,27495245,2,-1,Q9H6D8
ENSG00000188011,241869600,241873823,2,1,Q14D33
ENSG00000144580,218568580,218597080,2,1,Q92600
ENSG00000123609,151270465,151290057,2,-1,Q13287
ENSG00000172318,167868948,167874041,2,1,Q9Y5Z6
ENSG00000075568,97756333,97995891,2,-1,Q92545
ENSG00000153107,111766271,111884690,2,-1,Q9H1A4
ENSG00000244116,89221698,89222461,2,-1,A0A075B6P5
ENSG00000184898,151247940,151261879,2,-1,Q6ZSC3
ENSG00000172071,88556741,88627576,2,-1,Q9NZJ5
ENSG00000214336,88446787,88452656,2,-1,A8MTJ6
ENSG00000172073,88524651,88529584,2,1,Q96LM6
ENSG00000168288,149569634,149587816,2,-1,Q9H3L0
ENSG00000162869,48440598,48515391,2,1,Q6ZMI0
ENSG00000197756,216498189,216579180,2,1,P61513
ENSG00000244575,89213423,89213928,2,-1,A0A075B6S5
ENSG00000173559,191678068,191696659,2,1,Q96AH0
ENSG00000211598,88885397,88886153,2,1,P06312
ENSG00000240344,200870907,200889303,2,-1,Q9H2H8
ENSG00000013441,200853009,200864744,2,-1,P49759
ENSG00000186889,62500221,62511894,2,-1,Q86X19
ENSG00000138386,190646746,190692766,2,1,Q13506
ENSG00000115339,165747591,165794682,2,-1,Q14435
ENSG00000116035,70900590,70933446,2,1,Q9UIW0
ENSG00000116031,70830214,70835822,2,-1,Q9UJ71
ENSG00000152672,70808643,70820600,2,-1,Q8N1N0
ENSG00000171863,3575205,3580919,2,1,P62081
ENSG00000198885,96325331,96330517,2,1,Q6GPH6
ENSG00000186522,109542982,109614206,2,-1,Q9P0V9
ENSG00000144460,225399710,225654018,2,1,Q9P242
ENSG00000186143,27136848,27139410,2,-1,Q53SZ7
ENSG00000146205,241188509,241225377,2,1,Q6IWH7
ENSG00000121989,147844517,147930826,2,1,P27037
ENSG00000035141,70295975,70302090,2,-1,Q96C01
ENSG00000127838,218270392,218346793,2,1,Q8N490
ENSG00000183671,206175316,206218047,2,-1,P46091
ENSG00000119844,64524305,64593005,2,1,Q6ULP2
ENSG00000072195,219434846,219498287,2,1,Q15772
ENSG00000121988,135136916,135531236,2,-1,Q5FWF4
ENSG00000115839,135052265,135176394,2,1,Q15042
ENSG00000115361,210187939,210225491,2,-1,P28330
ENSG00000175497,114442299,115845752,2,1,Q8N608
ENSG00000115568,218637916,218659655,2,-1,P52746
ENSG00000115073,97655963,97664107,2,-1,P42025
ENSG00000168958,227325151,227357836,2,1,Q9GZY8
ENSG00000123607,165857475,165953843,2,-1,Q7Z4L5
ENSG00000168280,148875250,149026759,2,1,O60282
ENSG00000144043,70985938,70994945,2,-1,Q6UWH6
ENSG00000144199,97083583,97094882,2,-1,Q6P2I3
ENSG00000118263,207074137,207167267,2,-1,O75840
ENSG00000115107,119223831,119265652,2,1,Q658P3
